,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_momentum,param_random_state,param_shuffle,param_solver,param_validation_fraction,param_warm_start,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
330,1.1822475433349608,0.04355275170619481,0.007931137084960937,0.004714287594128081,relu,0.001,"(64, 64)",constant,0.001,300,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
331,1.164379596710205,0.030781045610427105,0.0029369354248046874,0.005873870849609375,relu,0.001,"(64, 64)",constant,0.001,300,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
332,1.101851749420166,0.04792408982633528,0.00159912109375,0.0031982421875,relu,0.001,"(64, 64)",constant,0.001,300,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
333,1.136338472366333,0.017747054472908707,0.004623889923095703,0.006093215267711782,relu,0.001,"(64, 64)",constant,0.001,300,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
334,1.1555174350738526,0.012097774909884965,0.0016002655029296875,0.003200531005859375,relu,0.001,"(64, 64)",constant,0.001,300,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
335,1.1330739498138427,0.013480348192721672,0.005541706085205078,0.00592450303640764,relu,0.001,"(64, 64)",constant,0.001,300,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
336,0.2905874252319336,0.08423384138835795,0.003208351135253906,0.003010703606986479,relu,0.001,"(64, 64)",constant,0.01,200,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
337,0.3102250576019287,0.05641664461341382,0.007152938842773437,0.0038594491704458662,relu,0.001,"(64, 64)",constant,0.01,200,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
338,0.3049140930175781,0.08597331468471318,0.00160064697265625,0.0032012939453125,relu,0.001,"(64, 64)",constant,0.01,200,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
339,0.30886993408203123,0.09247811246206723,0.001600790023803711,0.003201580047607422,relu,0.001,"(64, 64)",constant,0.01,200,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
340,0.2926637649536133,0.08380387637850008,0.006901311874389649,0.003667004132294019,relu,0.001,"(64, 64)",constant,0.01,200,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
341,0.3568227291107178,0.0338101245485877,0.005866241455078125,0.006176585783781534,relu,0.001,"(64, 64)",constant,0.01,200,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
342,0.31253576278686523,0.08839588880712794,0.005259513854980469,0.005599260761658114,relu,0.001,"(64, 64)",constant,0.01,200,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
343,0.30608429908752444,0.08919351976531657,0.0032014369964599608,0.003920944645023425,relu,0.001,"(64, 64)",constant,0.01,200,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
344,0.3485554218292236,0.09010417448959371,0.004799842834472656,0.003919056865586201,relu,0.001,"(64, 64)",constant,0.01,300,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
345,0.31809797286987307,0.09371262486289801,0.003202009201049805,0.0039216447305216555,relu,0.001,"(64, 64)",constant,0.01,300,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
346,0.3072649002075195,0.089785350086019,0.002093219757080078,0.004186439514160156,relu,0.001,"(64, 64)",constant,0.01,300,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
347,0.31185078620910645,0.08950687811410056,0.0,0.0,relu,0.001,"(64, 64)",constant,0.01,300,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
348,0.3892179489135742,0.04989501383450666,0.001600027084350586,0.003200054168701172,relu,0.001,"(64, 64)",constant,0.01,300,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
349,0.42780098915100095,0.05139861518870177,0.0038146018981933595,0.0035971426382270634,relu,0.001,"(64, 64)",constant,0.01,300,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
350,0.3100890636444092,0.08422418880303709,0.001600027084350586,0.003200054168701172,relu,0.001,"(64, 64)",constant,0.01,300,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
351,0.30780882835388185,0.09142992387073179,0.0030564785003662108,0.003750156283633853,relu,0.001,"(64, 64)",constant,0.01,300,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
352,0.7635771274566651,0.009488359351905314,0.0006359577178955078,0.0012719154357910157,relu,0.001,"(64, 64)",adaptive,0.001,200,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
353,0.7545698165893555,0.003908808673348633,0.0006228923797607422,0.0012457847595214843,relu,0.001,"(64, 64)",adaptive,0.001,200,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
354,0.7630080223083496,0.009017801271804895,0.0015994071960449218,0.003198814392089843,relu,0.001,"(64, 64)",adaptive,0.001,200,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
355,0.8390945434570313,0.023933378661212305,0.003959798812866211,0.00499579547041845,relu,0.001,"(64, 64)",adaptive,0.001,200,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
356,0.8357826709747315,0.007527852359812027,0.0015996456146240234,0.0031992912292480467,relu,0.001,"(64, 64)",adaptive,0.001,200,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
357,0.8271159172058106,0.008128202745533818,0.0032009124755859376,0.003920301976333171,relu,0.001,"(64, 64)",adaptive,0.001,200,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
358,0.8279862880706788,0.009096304870502635,0.003199148178100586,0.003918141113897605,relu,0.001,"(64, 64)",adaptive,0.001,200,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
359,0.7890797615051269,0.014695802951884173,0.004597330093383789,0.00604770970193927,relu,0.001,"(64, 64)",adaptive,0.001,200,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
360,1.1371849060058594,0.03432362819340621,0.0,0.0,relu,0.001,"(64, 64)",adaptive,0.001,300,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
361,1.1290652751922607,0.01042910122261481,0.0,0.0,relu,0.001,"(64, 64)",adaptive,0.001,300,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
362,1.147691822052002,0.00933635658460281,0.0016007423400878906,0.0032014846801757812,relu,0.001,"(64, 64)",adaptive,0.001,300,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
363,1.1716813564300537,0.016620701074828458,0.002024984359741211,0.004049968719482422,relu,0.001,"(64, 64)",adaptive,0.001,300,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
364,1.1236941337585449,0.046459292039682853,0.0,0.0,relu,0.001,"(64, 64)",adaptive,0.001,300,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
365,1.1344581604003907,0.029305357423199424,0.0032027721405029296,0.003922579281526099,relu,0.001,"(64, 64)",adaptive,0.001,300,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
366,1.127017116546631,0.020298963209482615,0.009362411499023438,0.0027085914298035376,relu,0.001,"(64, 64)",adaptive,0.001,300,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
367,1.125177812576294,0.004172635800920976,0.003455924987792969,0.004251009944305051,relu,0.001,"(64, 64)",adaptive,0.001,300,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
368,0.3802009105682373,0.02325869856381512,0.001600360870361328,0.003200721740722656,relu,0.001,"(64, 64)",adaptive,0.01,200,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
369,0.3311779499053955,0.03116557296145415,0.003009128570556641,0.006018257141113282,relu,0.001,"(64, 64)",adaptive,0.01,200,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
370,0.3065506935119629,0.09027274422526346,0.0032016277313232423,0.003921179499002029,relu,0.001,"(64, 64)",adaptive,0.01,200,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
371,0.33650875091552734,0.10181409633649531,0.0019512653350830078,0.003902530670166016,relu,0.001,"(64, 64)",adaptive,0.01,200,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
372,0.3199328899383545,0.06698448648114702,0.0,0.0,relu,0.001,"(64, 64)",adaptive,0.01,200,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
373,0.41551694869995115,0.05563223788803203,0.0049819469451904295,0.0049980766618367796,relu,0.001,"(64, 64)",adaptive,0.01,200,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
374,0.3120173454284668,0.08384476176874313,0.0029767036437988283,0.005953407287597657,relu,0.001,"(64, 64)",adaptive,0.01,200,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
375,0.30296077728271487,0.0854720282010251,0.003364849090576172,0.003045483720088788,relu,0.001,"(64, 64)",adaptive,0.01,200,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
376,0.3562650203704834,0.0398381360998602,0.0,0.0,relu,0.001,"(64, 64)",adaptive,0.01,300,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
377,0.3178700923919678,0.033596894202613345,0.0047991275787353516,0.003918471541867135,relu,0.001,"(64, 64)",adaptive,0.01,300,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
378,0.3127185821533203,0.09355764856626461,0.00640106201171875,0.003200535570335771,relu,0.001,"(64, 64)",adaptive,0.01,300,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
379,0.3110836982727051,0.08506834470517353,0.003199148178100586,0.0039181410210479915,relu,0.001,"(64, 64)",adaptive,0.01,300,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
380,0.368299674987793,0.07604053341178012,0.0021564483642578123,0.003114430943840223,relu,0.001,"(64, 64)",adaptive,0.01,300,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
381,0.3812753677368164,0.07909738009747717,0.0032002925872802734,0.003919542096377908,relu,0.001,"(64, 64)",adaptive,0.01,300,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
382,0.30534844398498534,0.08689960302051443,0.004565048217773438,0.005991603534969958,relu,0.001,"(64, 64)",adaptive,0.01,300,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
383,0.31163578033447265,0.08761067353372304,0.0021607398986816405,0.004321479797363281,relu,0.001,"(64, 64)",adaptive,0.01,300,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 64), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
384,0.2752200126647949,0.0150907835758272,0.0019999980926513673,0.003091618412992354,relu,0.01,"(16, 16)",constant,0.001,200,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
385,0.22189197540283204,0.01861499565629383,0.001993274688720703,0.0031021865888429872,relu,0.01,"(16, 16)",constant,0.001,200,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
386,0.21499738693237305,0.009104120730534274,0.00110015869140625,0.00142199663245443,relu,0.01,"(16, 16)",constant,0.001,200,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
387,0.2386472225189209,0.03475856477708526,0.0024181365966796874,0.0029360939807180236,relu,0.01,"(16, 16)",constant,0.001,200,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
388,0.20969481468200685,0.005050099023429352,0.00241236686706543,0.0029366451949147327,relu,0.01,"(16, 16)",constant,0.001,200,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
